ID,Status,StartDate,Year,EndDate,Name,Street,ZIP,M,Description,Latitude,Longitude
7000171,PENDING,25/05/12 00:00,2019,25/05/19 00:00,Business 859054421,S MAYS ST,78664,E,FOOD GROCERY,30.4882101,-97.673735
7000172,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1163446226,DELL WAY,78664,E,BEER OFF-SALE,30.4878801,-97.672365
7000173,APPROVED,25/04/18 00:00,2019,25/04/19 00:00,Business 1828634234,DELL WAY,78664,E,FOOD CONFECTIONERY,30.4878801,-97.672365
7000174,APPROVED,25/04/18 00:00,2019,25/04/19 00:00,Business 605158396,DELL WAY,78664,E,FOOD MANUFACTURER,30.4878801,-97.672365
7000175,APPROVED,25/04/18 00:00,2019,25/04/19 00:00,Business 1921458962,DELL WAY,78664,E,FOOD MOBILE VEHICLE VENDOR,30.4878801,-97.672365
7000176,APPROVED,25/04/18 00:00,2019,25/04/19 00:00,Business 618147283,DELL WAY,78664,E,FOOD MANUFACTURER,30.4878801,-97.672365
7000177,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 719829975,DELL WAY,78664,E,FOOD MANUFACTURER,30.4878801,-97.672365
7000178,NEW PROP,22/11/18 15:19,2019,22/11/19 15:19,Business 1689069288,DELL WAY,78664,E,FOOD RESTAURANT,30.4878801,-97.672365
7000179,APPROVED,24/05/18 00:00,2019,24/05/19 00:00,Business 684432974,DELL WAY,78664,E,FOOD MANUFACTURER,30.4878801,-97.672365
7000180,APPROVED,25/04/18 00:00,2019,25/04/19 00:00,Business 456994344,DELL WAY,78664,E,FOOD MEAT MARKET,30.4878801,-97.672365
7000181,APPROVED,25/04/18 00:00,2019,25/04/19 00:00,Business 777124738,DELL WAY,78664,E,FOOD GROCERY,30.4878801,-97.672365
7000182,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1309823061,DELL WAY,78664,E,FOOD RESTAURANT,30.4878801,-97.672365
7000183,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 216051133,DELL WAY,78664,E,FOOD MANUFACTURER,30.4878801,-97.672365
7000184,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1526748060,DELL WAY,78664,E,FOOD GROCERY,30.4878801,-97.672365
7000185,APPROVED,20/09/18 00:00,2019,20/09/19 00:00,Business 679576119,DELL WAY,78664,S,FOOD SIDEWALK CAFE,30.4877101,-97.671635
7000186,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1088727058,DELL WAY,78664,S,FOOD RESTAURANT,30.4877101,-97.671635
7000187,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1205181828,S IH 35 BYP,78681,E,FOOD RESTAURANT,30.4881401,-97.676855
7000188,APPROVED,14/06/18 00:00,2019,14/06/19 00:00,Business 1653475699,SERVICE,78681,E,FOOD SHELF,30.4852801,-97.678705
7000189,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1987294480,HESTERS CROSSING RD,78681,E,WINE E W/STRONG BEER,30.4879401,-97.679155
7000190,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1446757158,HESTERS CROSSING RD,78681,E,FOOD RESTAURANT,30.4880701,-97.678735
7000191,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 62425891,S IH 35 FWY,78664,E,FOOD RESTAURANT,30.4880701,-97.676185
7000192,APPROVED,28/06/18 00:00,2019,28/06/19 00:00,Business 756173745,RAWHIDE DR,78681,P,FOOD MANUFACTURER,30.4879401,-97.680245
7000193,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 869071996,RAWHIDE DR,78681,P,FOOD CONFECTIONERY,30.4879401,-97.680245
7000194,APPROVED,07/03/18 00:00,2019,07/03/19 00:00,Business 2076011395,RAWHIDE DR,78681,P,FOOD MANUFACTURER,30.4879401,-97.680245
7000195,APPROVED,25/04/18 00:00,2019,25/04/19 00:00,Business 1015783401,RAWHIDE DR,78681,P,FOOD MANUFACTURER,30.4879401,-97.680245
7000196,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1431191397,RAWHIDE DR,78681,S,BEER OFF-SALE,30.4872301,-97.680235
7000197,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1396787855,RAWHIDE DR,78681,S,FOOD GROCERY,30.4872301,-97.680235
7000198,APPROVED,10/05/18 00:00,2019,10/05/19 00:00,Business 1337928675,SERVICE,78681,E,FOOD MANUFACTURER,30.4852801,-97.680495
7000199,APPROVED,25/04/18 00:00,2019,25/04/19 00:00,Business 310537186,SERVICE,78681,P,FOOD GROCERY,30.4852801,-97.680495
7000200,APPROVED,25/04/18 00:00,2019,25/04/19 00:00,Business 318317239,SERVICE,78681,P,FOOD GROCERY,30.4852801,-97.680495
7000201,APPROVED,25/04/18 00:00,2019,25/04/19 00:00,Business 1849482395,SERVICE,78681,P,FOOD MEAT MARKET,30.4852801,-97.680495
7000202,APPROVED,25/04/18 00:00,2019,25/04/19 00:00,Business 885183017,SERVICE,78681,P,FOOD MEAT MARKET,30.4852801,-97.680495
7000203,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1160901800,SERVICE,78664,S,FOOD MEAT MARKET,30.4831101,-97.673565
7000204,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 367611370,SERVICE,78664,S,FOOD GROCERY,30.4831101,-97.673565
7000205,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 320174686,SERVICE,78664,S,FOOD MANUFACTURER,30.4831101,-97.673565
7000206,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 763242432,SERVICE,78664,S,BEER OFF-SALE,30.4831101,-97.673565
7000207,APPROVED,30/08/18 00:00,2019,30/08/19 00:00,Business 38972468,S IH 35 FR,78664,P,FOOD VENDING MACHINE,30.4824801,-97.674105
7000208,APPROVED,07/03/18 00:00,2019,07/03/19 00:00,Business 1058653277,FRONTIER TRL,78681,W,FOOD DISTRIBUTOR,30.4878901,-97.684785
7000209,APPROVED,07/03/18 00:00,2019,07/03/19 00:00,Business 751497357,FRONTIER TRL,78681,W,FOOD GROCERY,30.4878901,-97.684785
7000210,APPROVED,07/03/18 00:00,2019,07/03/19 00:00,Business 591922445,FRONTIER TRL,78681,W,FOOD MEAT MARKET,30.4878901,-97.684785
7000211,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1103844331,DRY CREEK DR,78681,W,FOOD GROCERY,30.4881601,-97.683825
7000212,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 116776733,DRY CREEK DR,78681,W,FOOD MEAT MARKET,30.4881601,-97.683825
7000213,PENDING,29/06/12 00:00,2019,29/06/19 00:00,Business 448939941,DRY CREEK DR,78681,W,LIQ ON-SALE E W/SS SERIES 3000,30.4881601,-97.683825
7000214,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 270570770,DRY CREEK DR,78681,W,FOOD CONFECTIONERY,30.4881601,-97.683825
7000215,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1312253636,FRONTIER TRL,78681,W,FOOD RESTAURANT,30.4880701,-97.685505
7000216,APPROVED,07/03/18 00:00,2019,07/03/19 00:00,Business 853156477,HESTERS CROSSING RD,78681,P,FOOD RESTAURANT,30.4871901,-97.681775
7000217,APPROVED,07/03/18 00:00,2019,07/03/19 00:00,Business 733710337,SILVER SPUR DR,78681,W,FOOD MANUFACTURER,30.4882701,-97.686365
7000218,APPROVED,19/07/18 00:00,2019,19/07/19 00:00,Business 738310303,COOPER WAY,78681,W,SPECIAL LATE HOURS FOOD,30.4882201,-97.690255
7000219,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1969976470,COOPER WAY,78681,W,WINE A W/STRONG BEER,30.4882201,-97.690255
7000220,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 455824225,COOPER WAY,78681,S,WINE A W/STRONG BEER,30.4871401,-97.690645
7000221,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 224083850,COOPER WAY,78681,S,WINE E W/STRONG BEER,30.4872701,-97.690635
7000222,PENDING,30/03/12 00:00,2019,30/03/19 00:00,Business 2114410568,COOPER WAY,78681,S,LIQ ON-SALE B W/SS SERIES 2000,30.4882101,-97.690715
7000223,PENDING,15/06/12 00:00,2019,15/06/19 00:00,Business 1257936921,COOPER WAY,78681,S,FOOD SIDEWALK CAFE,30.4882101,-97.690715
7000224,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 780129308,STIRRUP DR,78681,W,FOOD GROCERY,30.4881401,-97.687515
7000225,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 709619482,STIRRUP DR,78681,W,FOOD CONFECTIONERY,30.4881401,-97.687515
7000226,APPROVED,14/06/18 00:00,2019,14/06/19 00:00,Business 1116623309,STIRRUP DR,78681,W,FOOD GROCERY,30.4881901,-97.686885
7000227,APPROVED,14/06/18 00:00,2019,14/06/19 00:00,Business 435235043,STIRRUP DR,78681,W,FOOD MEAT MARKET,30.4881901,-97.686885
7000228,APPROVED,14/06/18 00:00,2019,14/06/19 00:00,Business 690563754,STIRRUP DR,78681,W,FOOD RESTAURANT,30.4881901,-97.686885
7000229,APPROVED,14/06/18 00:00,2019,14/06/19 00:00,Business 751269821,STIRRUP DR,78681,W,FOOD RESTAURANT,30.4881901,-97.686885
7000230,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 40135286,STIRRUP DR,78681,W,FOOD MANUFACTURER,30.4881901,-97.686885
7000231,APPROVED,01/11/18 00:00,2019,01/11/19 00:00,Business 959865292,STIRRUP DR,78681,W,WINE E W/STRONG BEER,30.4881901,-97.686885
7000232,APPROVED,24/05/18 00:00,2019,24/05/19 00:00,Business 1591019466,LA FRONTERA BLVD,78681,W,FOOD GROCERY,30.4832201,-97.687085
7000233,APPROVED,24/05/18 00:00,2019,24/05/19 00:00,Business 264768400,LA FRONTERA BLVD,78681,W,BEER OFF-SALE,30.4832201,-97.687085
7000234,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 667841705,PARKER DR,78681,P,FOOD RESTAURANT,30.4817201,-97.681395
7000235,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1305323695,PARKER DR,78681,P,FOOD GROCERY,30.4832401,-97.681285
7000236,APPROVED,28/06/18 00:00,2019,28/06/19 00:00,Business 801385670,PARKER DR,78681,P,FOOD RESTAURANT,30.4811601,-97.681155
7000237,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1408584570,PARKER DR,78681,P,FOOD MANUFACTURER,30.4811601,-97.681155
7000238,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1639969484,W LOUIS HENNA BLVD,78728,P,FOOD CATERERS,30.4792701,-97.681235
7000239,APPROVED,02/08/18 00:00,2019,02/08/19 00:00,Business 1289946018,W LOUIS HENNA BLVD,78728,P,LIQ ON-SALE C-2 W/SS SERIES 4000,30.4792701,-97.681235
7000240,APPROVED,07/03/18 00:00,2019,07/03/19 00:00,Business 2028840547,W LOUIS HENNA BLVD,78728,P,FOOD GROCERY,30.4785501,-97.681395
7000241,APPROVED,07/03/18 00:00,2019,07/03/19 00:00,Business 994405963,SUNDANCE PKWY,78681,S,FOOD RESTAURANT,30.4812601,-97.690765
7000242,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 968356489,SUNDANCE PKWY,78681,S,WINE E W/STRONG BEER,30.4812601,-97.690765
7000243,APPROVED,16/08/18 00:00,2019,16/08/19 00:00,Business 441542735,SH 45,78681,S,FOOD GROCERY,30.4780601,-97.690735
7000244,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1299423537,W LOUIS HENNA BLVD,78681,S,FOOD GROCERY,30.4780801,-97.687585
7000245,APPROVED,15/11/18 00:00,2019,15/11/19 00:00,Business 848853436,FM 1325 RD,78681,P,LIQUOR TEMPORARY ON-SALE,30.4744801,-97.686425
7000246,APPROVED,18/10/18 00:00,2019,18/10/19 00:00,Business 588372117,JARRETT WAY,78728,P,WINE E W/STRONG BEER,30.4745101,-97.681195
7000247,APPROVED,18/10/18 00:00,2019,18/10/19 00:00,Business 1863498824,JARRETT WAY,78728,P,FOOD SIDEWALK CAFE,30.4745101,-97.681195
7000248,APPROVED,07/03/18 00:00,2019,07/03/19 00:00,Business 877545629,JARRETT WAY,78728,P,FOOD MANUFACTURER,30.4745101,-97.681195
7000249,APPROVED,14/06/18 00:00,2019,14/06/19 00:00,Business 453534634,JARRETT WAY,78728,P,FOOD GROCERY,30.4745101,-97.681195
7000250,APPROVED,14/06/18 00:00,2019,14/06/19 00:00,Business 671485993,JARRETT WAY,78728,P,BEER OFF-SALE,30.4745101,-97.681195
7000251,NEW,10/09/18 13:49,2019,10/09/19 13:49,Business 144042106,JARRETT WAY,78728,P,SPECIAL LATE HOURS FOOD,30.4745101,-97.681195
7000252,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1366253472,JARRETT WAY,78728,P,WINE E W/STRONG BEER,30.4745101,-97.681195
7000253,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 945199297,PARKER DR,78728,P,FOOD RESTAURANT,30.4755501,-97.681345
7000254,NEW,29/05/18 12:14,2019,29/05/19 12:14,Business 1301914588,PARKER DR,78728,P,FOOD MOBILE VEHICLE VENDOR,30.4755501,-97.681345
7000255,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1602313967,SH 45,78681,P,FOOD GROCERY,30.4799201,-97.680475
7000256,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1332949143,SH 45,78681,P,FOOD MANUFACTURER,30.4799201,-97.680475
7000257,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1064734746,W LOUIS HENNA BLVD,78728,P,LIQ ON-SALE C-2 W/SS SERIES 2000,30.4794201,-97.680485
7000258,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1545549358,JARRETT WAY,78728,P,FOOD GROCERY,30.4747601,-97.680465
7000259,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1503601067,JARRETT WAY,78728,P,FOOD MEAT MARKET,30.4747601,-97.680465
7000260,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 374310181,JARRETT WAY,78728,P,FOOD MANUFACTURER,30.4747601,-97.680465
7000261,APPROVED,07/03/18 00:00,2019,07/03/19 00:00,Business 202385863,JARRETT WAY,78728,P,FOOD MEAT MARKET,30.4744501,-97.680425
7000262,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 906491188,PARKER DR,78728,E,INDOOR FOOD CART,30.4751301,-97.674745
7000263,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1588882304,PARKER DR,78728,E,FOOD CONFECTIONERY,30.4751301,-97.674745
7000264,APPROVED,18/10/18 00:00,2019,18/10/19 00:00,Business 2096428316,HEWLETT LOOP,78626,N,FOOD RESTAURANT,30.5745601,-97.690565
7000265,APPROVED,18/10/18 00:00,2019,18/10/19 00:00,Business 1901513111,HEWLETT LOOP,78626,N,FOOD CATERERS,30.5745601,-97.690565
7000266,APPROVED,25/04/18 00:00,2019,25/04/19 00:00,Business 1029084309,HEWLETT LOOP,78626,N,FOOD RESTAURANT,30.5745601,-97.690565
7000267,APPROVED,25/04/18 00:00,2019,25/04/19 00:00,Business 571219161,HEWLETT LOOP,78626,N,FOOD CATERERS,30.5745601,-97.690565
7000268,APPROVED,28/06/18 00:00,2019,28/06/19 00:00,Business 7962572,UNIVERSITY BLVD,78665,NE,FOOD MANUFACTURER,30.5644101,-97.672625
7000270,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 267147214,HALEYS WAY,78665,NE,FOOD RESTAURANT,30.5611201,-97.673825
7000271,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1349397751,LYNDA SUE ST,78681,S,LIQ ON-SALE E W/SS SERIES 2000,30.4880901,-97.691425
7000272,APPROVED,10/05/18 00:00,2019,10/05/19 00:00,Business 512814859,LYNDA SUE ST,78681,S,FOOD RESTAURANT,30.4880101,-97.691455
7000273,APPROVED,10/05/18 00:00,2019,10/05/19 00:00,Business 2102297376,LYNDA SUE ST,78681,S,FOOD MANUFACTURER,30.4877401,-97.691575
7000274,APPROVED,24/05/18 00:00,2019,24/05/19 00:00,Business 1913741515,LYNDA SUE ST,78681,S,FOOD SIDEWALK CAFE,30.4877401,-97.691575
7000275,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1272845384,LYNDA SUE ST,78681,S,WINE E W/STRONG BEER,30.4877401,-97.691575
7000276,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 696109050,LYNDA SUE ST,78681,W,FOOD RESTAURANT,30.4882101,-97.693405
7000277,APPROVED,01/11/18 00:00,2019,01/11/19 00:00,Business 581262672,CHISHOLM VALLEY DR,78681,W,LIQ ON-SALE E W/SS SERIES 1000,30.4882101,-97.693845
7000278,APPROVED,08/02/18 00:00,2019,08/02/19 00:00,Business 574661347,CHISHOLM VALLEY DR,78681,W,LIQ ON-SALE E W/SS SERIES 1000,30.4882101,-97.693845
7000279,APPROVED,08/02/18 00:00,2019,08/02/19 00:00,Business 462219629,CHISHOLM VALLEY DR,78681,W,FOOD SIDEWALK CAFE,30.4882101,-97.693845
7000280,APPROVED,22/02/18 00:00,2019,22/02/19 00:00,Business 1466742569,CHISHOLM VALLEY DR,78681,W,LIQ ON-SALE C-1 W/SS SERIES 1000,30.4882101,-97.694365
7000281,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 412414326,LYNDA SUE ST,78681,W,BEER OFF-SALE,30.4881501,-97.692695
7000282,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 432200962,LYNDA SUE ST,78681,W,FOOD MANUFACTURER,30.4881501,-97.692695
7000283,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1522539797,LYNDA SUE ST,78681,W,FOOD GROCERY,30.4881501,-97.692695
7000284,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1316507801,LYNDA SUE ST,78681,W,FOOD MOBILE VEHICLE VENDOR,30.4882301,-97.691325
7000285,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 485179417,LYNDA SUE ST,78681,W,FOOD SIDEWALK CAFE,30.4882301,-97.691325
7000286,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 677698057,LYNDA SUE ST,78681,W,FOOD RESTAURANT,30.4882301,-97.691325
7000287,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 79556184,LYNDA SUE ST,78681,W,FOOD MANUFACTURER,30.4881501,-97.692075
7000288,APPROVED,07/03/18 00:00,2019,07/03/19 00:00,Business 1663250714,MCNEIL RD,78681,W,FOOD SHELF,30.4864301,-97.698355
7000289,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 600950987,MCNEIL RD,78681,W,LIQ ON-SALE E W/SS SERIES 2000,30.4882301,-97.698065
7000290,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 797213541,MCNEIL RD,78681,W,FOOD SIDEWALK CAFE,30.4882301,-97.698065
7000291,APPROVED,07/03/18 00:00,2019,07/03/19 00:00,Business 894337681,MCNEIL RD,78681,W,FOOD CONFECTIONERY,30.4882301,-97.698065
7000292,APPROVED,28/06/18 00:00,2019,28/06/19 00:00,Business 1823786743,MCNEIL RD,78681,W,LIQ ON-SALE E W/SS SERIES 3000,30.4882301,-97.698065
7000293,NEW,27/11/18 11:23,2019,27/11/19 11:23,Business 1214529701,CHOWAN WAY,78681,P,FOOD MANUFACTURER,30.4849601,-97.700905
7000294,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1877032588,BLESSING ST,78681,S,WINE E W/STRONG BEER,30.4845901,-97.691515
7000295,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 874995995,CR 172,78681,S,FOOD GROCERY,30.4846401,-97.693865
7000296,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 890692869,HESTERS CROSSING RD,78681,S,FOOD RESTAURANT,30.4831501,-97.693295
7000297,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 114545766,HESTERS CROSSING RD,78681,S,FOOD SIDEWALK CAFE,30.4831501,-97.693295
7000298,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 931314725,SUNDANCE PKWY,78681,S,FOOD RESTAURANT,30.4815801,-97.691545
7000299,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 590872092,SUNDANCE PKWY,78681,S,FOOD SIDEWALK CAFE,30.4815801,-97.691545
7000300,APPROVED,19/07/18 00:00,2019,19/07/19 00:00,Business 463485615,CHINCOTEAGUE WAY,78681,W,LIQ ON-SALE E W/SS SERIES 3000,30.4882201,-97.704515
7000301,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1980321922,CHINCOTEAGUE WAY,78681,W,LIQ ON-SALE E W/SS SERIES 2000,30.4881601,-97.705435
7000302,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1099110139,CHINCOTEAGUE WAY,78681,W,FOOD SIDEWALK CAFE,30.4881601,-97.705435
7000303,APPROVED,11/01/18 00:00,2019,11/01/19 00:00,Business 701887640,OAK MEADOW DR,78681,P,LIQ ON-SALE D W/SS SERIES 1000,30.4875201,-97.701615
7000304,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 2048894326,OAK MEADOW DR,78681,P,FOOD SIDEWALK CAFE,30.4875201,-97.701615
7000305,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1915506327,OAK MEADOW DR,78681,P,FOOD CATERERS,30.4875201,-97.701615
7000306,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1877199632,OAK MEADOW DR,78681,P,FOOD GROCERY,30.4873901,-97.701615
7000307,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1191758744,OAK MEADOW DR,78681,W,FOOD SIDEWALK CAFE,30.4869401,-97.701615
7000308,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1410181124,OAK MEADOW DR,78681,W,FOOD SIDEWALK CAFE,30.4869401,-97.701615
7000309,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1007925840,OAK MEADOW DR,78681,W,LIQ ON-SALE E W/SS SERIES 2000,30.4869401,-97.701615
7000310,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1767584871,OAK MEADOW DR,78681,W,LIQ ON-SALE E W/SS SERIES 2000,30.4869401,-97.701615
7000311,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 320086771,MCNEIL RD,78681,P,FOOD RESTAURANT,30.4815701,-97.701675
7000312,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 876864372,MCNEIL RD,78681,P,FOOD SIDEWALK CAFE,30.4815701,-97.701675
7000313,APPROVED,14/06/18 00:00,2019,14/06/19 00:00,Business 1556416635,CHOWAN WAY,78681,W,FOOD MANUFACTURER,30.4849601,-97.701515
7000314,APPROVED,06/12/18 00:00,2019,06/12/19 00:00,Business 950302703,MC NEIL RD,78681,S,TEMP. WINE,30.4796301,-97.705885
7000315,NEW,14/11/18 10:15,2019,14/11/19 10:15,Business 361669542,N SH 45 W,78681,W,FOOD CATERERS,30.4780201,-97.693345
7000316,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1789075684,N SH 45 W,78681,W,WINE E W/STRONG BEER,30.4780201,-97.693345
7000317,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 967489053,N SH 45 W,78681,W,FOOD SIDEWALK CAFE,30.4780201,-97.693345
7000318,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 2065805596,N SH 45 W,78681,W,BEER OFF-SALE,30.4780201,-97.693345
7000319,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 754466906,N SH 45 W,78681,W,FOOD GROCERY,30.4780201,-97.693345
7000320,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 823549246,CR 172,78681,W,FOOD GROCERY,30.4794101,-97.696605
7000321,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1377297957,CR 172,78681,W,FOOD MANUFACTURER,30.4794101,-97.696605
7000322,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 421205711,N SH 45 W,78681,W,FOOD RESTAURANT,30.4776201,-97.693345
7000323,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1417357979,CR 172,78681,W,FOOD MARKET MANUFACTURER,30.4772701,-97.694075
7000324,APPROVED,25/04/18 00:00,2019,25/04/19 00:00,Business 961371410,CR 172,78681,S,FOOD RESTAURANT,30.4756401,-97.693095
7000325,APPROVED,01/11/18 00:00,2019,01/11/19 00:00,Business 1642320362,CR 172,78681,S,FOOD RESTAURANT,30.4749101,-97.693045
7000326,APPROVED,25/04/18 00:00,2019,25/04/19 00:00,Business 1210402846,CR 172,78681,S,FOOD CONFECTIONERY,30.4756401,-97.693095
7000327,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1882612290,S IH 35 FR,78665,P,FOOD RESTAURANT,30.5720201,-97.691715
7000328,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 2038121153,S IH 35 FR,78665,P,FOOD RESTAURANT,30.5720201,-97.691715
7000329,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 2077927386,SERVICE,78628,N,FOOD GROCERY,30.5714701,-97.699065
7000330,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1919666541,SERVICE,78628,N,BEER OFF-SALE,30.5714701,-97.699065
7000331,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 56404336,SERVICE,78628,N,FOOD MANUFACTURER,30.5714701,-97.699065
7000332,APPROVED,20/09/18 00:00,2019,20/09/19 00:00,Business 1903538630,N IH 35 FR,78665,N,LIQ OFF-SALE SERIES 4000,30.5711201,-97.691425
7000333,PENDING,11/05/12 00:00,2019,11/05/19 00:00,Business 1667327589,SERVICE,78628,N,FOOD CONFECTIONERY,30.5753501,-97.704105
7000334,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1362735761, , ,N,FOOD MANUFACTURER,30.5752901,-97.711195
7000335,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 288494994,N IH 35 FR,78681,N,FOOD GROCERY,30.5643201,-97.698915
7000336,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1231800186,SOUTHERN CROSS DR,78681,P,FOOD MANUFACTURER,30.4875601,-97.721355
7000337,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 631160577,LONGITUDE TRL,78681,P,FOOD CONFECTIONERY,30.4872201,-97.724665
7000338,APPROVED,24/05/18 00:00,2019,24/05/19 00:00,Business 488526298,LONGITUDE TRL,78681,P,FOOD RESTAURANT,30.4872201,-97.724665
7000339,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1569155797,LONGITUDE TRL,78681,P,WINE E W/STRONG BEER,30.4872201,-97.724665
