PID,ADDRESS,ZIP,TYPE,PERMIT,DECISION,PER_TYPE_DESC,STATUS,StartDate,StartTime,EndDate,EndTime,ISSUEDATE,EXPIRE_YEAR,EXPIRE_DATE,PER_TYPE,CON_N AME,PER_DECISION,APN,X,Y,LATITUDE,LONGITUDE,LastUpdateDate
1000413,"WALLIN LOOP",78664,"L033",20413,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",09/07/18 00:00,2013,01/04/19 00:00,"L033","Event 1420574094","INACTIVE",5000413,-10381416.2639,5620584.9187,30.53413,-97.660805,19/02/19 14:46
1000414,"WALLIN LOOP",78664,"L033",20414,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",22/06/18 00:00,2013,01/04/19 00:00,"L033","Event 329270613","INACTIVE",5000414,-10381416.2639,5620584.9187,30.53413,-97.660805,19/02/19 14:46
1000415,"WALLIN LOOP",78664,"L033",20415,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",01/07/18 00:00,2013,01/04/19 00:00,"L033","Event 352567862","INACTIVE",5000415,-10381416.2639,5620584.9187,30.53413,-97.660805,19/02/19 14:46
1000455,"CHISHOLM TRAIL RD",78681,"L033",20455,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",26/09/18 00:00,2013,01/04/19 00:00,"L033","Event 1176966032","INACTIVE",5000455,-10385156.7798,5622367.6591,30.54545,-97.694405,19/02/19 14:46
1000456,"CHISHOLM TRAIL RD",78681,"L033",20456,"WITHDRAWN","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",16/08/18 00:00,2013,01/04/19 00:00,"L033","Event 409721936","WITHDRAWN",5000456,-10385156.7798,5622367.6591,30.54545,-97.694405,19/02/19 14:46
1000457,"CHISHOLM TRAIL RD",78681,"L033",20457,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",25/09/18 00:00,2013,01/04/19 00:00,"L033","Event 1563606684","INACTIVE",5000457,-10385156.7798,5622367.6591,30.54545,-97.694405,19/02/19 14:46
1000464,"CHISHOLM TRAIL RD",78681,"L033",20464,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",06/09/18 00:00,2013,01/04/19 00:00,"L033","Event 1823404030","INACTIVE",5000464,-10385201.9606,5621034.3071,30.53699,-97.694815,19/02/19 14:46
1000465,"CHISHOLM TRAIL RD",78681,"L033",20465,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",02/03/18 00:00,2013,01/04/19 00:00,"L033","Event 1959637576","INACTIVE",5000465,-10385201.9606,5621034.3071,30.53699,-97.694815,19/02/19 14:46
1000467,"CHISHOLM TRAIL RD",78681,"L033",20467,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",20/03/18 00:00,2013,01/04/19 00:00,"L033","Event 1170169577","INACTIVE",5000467,-10385201.9606,5621034.3071,30.53699,-97.694815,19/02/19 14:46
1000468,"CHISHOLM TRAIL RD",78681,"L033",20468,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",20/03/18 00:00,2013,01/04/19 00:00,"L033","Event 1043827487","INACTIVE",5000468,-10385201.9606,5621034.3071,30.53699,-97.694815,19/02/19 14:46
1000485,"CHISHOLM TRAIL RD",78681,"L033",20485,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",26/02/18 00:00,2013,01/04/19 00:00,"L033","Event 1103026338","INACTIVE",5000485,-10385201.9606,5621034.3071,30.53699,-97.694815,19/02/19 14:46
1000486,"CHISHOLM TRAIL RD",78681,"L033",20486,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",25/09/18 00:00,2013,01/04/19 00:00,"L033","Event 765675960","INACTIVE",5000486,-10385201.9606,5621034.3071,30.53699,-97.694815,19/02/19 14:46
1000487,"CHISHOLM TRAIL RD",78681,"L033",20487,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",16/02/18 00:00,2013,01/04/19 00:00,"L033","Event 583788721","INACTIVE",5000487,-10385201.9606,5621034.3071,30.53699,-97.694815,19/02/19 14:46
1000488,"CHISHOLM TRAIL RD",78681,"L033",20488,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",06/08/18 00:00,2013,01/04/19 00:00,"L033","Event 1056021938","INACTIVE",5000488,-10385201.9606,5621034.3071,30.53699,-97.694815,19/02/19 14:46
1000497," "," ","L033",20497,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",22/04/18 00:00,2013,01/04/19 00:00,"L033","Event 918287594","INACTIVE",5000497,-10388421.7794,5607561.6189,30.45134,-97.723735,19/02/19 14:46
1000498," "," ","L033",20498,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",08/09/18 00:00,2013,01/04/19 00:00,"L033","Event 1931089768","INACTIVE",5000498,-10388421.7794,5607561.6189,30.45134,-97.723735,19/02/19 14:46
1000534,"EGGER AVE",78664,"L021",20534,"INACTIVE","TEMP. WINE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",16/04/18 00:00,2013,01/04/19 00:00,"L021","Event 46961838","INACTIVE",5000534,-10383221.0009,5619850.2027,30.52946,-97.677015,19/02/19 14:46
1000535,"EGGER AVE",78664,"L021",20535,"INACTIVE","TEMP. WINE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",16/04/18 00:00,2013,01/04/19 00:00,"L021","Event 796207877","INACTIVE",5000535,-10383221.0009,5619850.2027,30.52946,-97.677015,19/02/19 14:46
1000541,"SERVICE",78664,"L033",20541,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",03/02/18 00:00,2013,01/04/19 00:00,"L033","Event 1070555153","INACTIVE",5000541,-10383423.9981,5619120.0308,30.52482,-97.678835,19/02/19 14:46
1000542,"ROBB LN",78664,"L033",20542,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",16/06/18 00:00,2013,01/04/19 00:00,"L033","Event 716592622","INACTIVE",5000542,-10383368.6242,5619328.4489,30.52615,-97.678345,19/02/19 14:46
1000544,"W MESA PARK DR",78664,"L033",20544,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",26/07/18 00:00,2013,01/04/19 00:00,"L033","Event 1185363474","INACTIVE",5000544,-10382609.1457,5619092.6722,30.52465,-97.671515,19/02/19 14:46
1000545,"W MESA PARK DR",78664,"L033",20545,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",07/04/18 00:00,2013,01/04/19 00:00,"L033","Event 961891105","INACTIVE",5000545,-10382609.1457,5619092.6722,30.52465,-97.671515,19/02/19 14:46
1000551,"W MESA PARK DR",78664,"L033",20551,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",26/09/18 00:00,2013,01/04/19 00:00,"L033","Event 46087105","INACTIVE",5000551,-10382634.0649,5619116.8222,30.5248,-97.671745,19/02/19 14:46
1000589,"E PALM VALLEY BLVD",78664,"L033",20589,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",19/08/18 00:00,2013,01/04/19 00:00,"L033","Event 94023491","INACTIVE",5000589,-10382966.9059,5618122.3147,30.51848,-97.674735,19/02/19 14:46
1000590,"E PALM VALLEY BLVD",78664,"L033",20590,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",19/08/18 00:00,2013,01/04/19 00:00,"L033","Event 1636066878","INACTIVE",5000590,-10382966.9059,5618122.3147,30.51848,-97.674735,19/02/19 14:46
1000591,"E PALM VALLEY BLVD",78664,"L033",20591,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",19/08/18 00:00,2013,01/04/19 00:00,"L033","Event 1141363949","INACTIVE",5000591,-10382966.9059,5618122.3147,30.51848,-97.674735,19/02/19 14:46
1000592,"E PALM VALLEY BLVD",78664,"L033",20592,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",19/08/18 00:00,2013,01/04/19 00:00,"L033","Event 1539829576","INACTIVE",5000592,-10382966.9059,5618122.3147,30.51848,-97.674735,19/02/19 14:46
1000593,"E PALM VALLEY BLVD",78664,"L033",20593,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",19/08/18 00:00,2013,01/04/19 00:00,"L033","Event 1640373141","INACTIVE",5000593,-10382966.9059,5618122.3147,30.51848,-97.674735,19/02/19 14:46
1000594,"E PALM VALLEY BLVD",78664,"L033",20594,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",19/08/18 00:00,2013,01/04/19 00:00,"L033","Event 1081073529","INACTIVE",5000594,-10382966.9059,5618122.3147,30.51848,-97.674735,19/02/19 14:46
1000603,"E PALM VALLEY BLVD",78664,"L033",20603,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",19/08/18 00:00,2013,01/04/19 00:00,"L033","Event 500343837","INACTIVE",5000603,-10382966.9059,5618122.3147,30.51848,-97.674735,19/02/19 14:46
1000604,"E PALM VALLEY BLVD",78664,"L033",20604,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",19/08/18 00:00,2013,01/04/19 00:00,"L033","Event 934172554","INACTIVE",5000604,-10382966.9059,5618122.3147,30.51848,-97.674735,19/02/19 14:46
1000605,"E PALM VALLEY BLVD",78664,"L033",20605,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",19/08/18 00:00,2013,01/04/19 00:00,"L033","Event 1116974903","INACTIVE",5000605,-10382966.9059,5618122.3147,30.51848,-97.674735,19/02/19 14:46
1000606,"E PALM VALLEY BLVD",78664,"L033",20606,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",19/08/18 00:00,2013,01/04/19 00:00,"L033","Event 1161493690","INACTIVE",5000606,-10382966.9059,5618122.3147,30.51848,-97.674735,19/02/19 14:46
1000609," "," ","L033",20609,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",16/08/18 00:00,2013,01/04/19 00:00,"L033","Event 612945250","INACTIVE",5000609,-10381460.9462,5606474.4496,30.44442,-97.661205,19/02/19 14:46
1000610," "," ","L033",20610,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",26/03/18 00:00,2013,01/04/19 00:00,"L033","Event 1471805690","INACTIVE",5000610,-10381460.9462,5606474.4496,30.44442,-97.661205,19/02/19 14:46
1000611," "," ","L033",20611,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",08/10/18 00:00,2013,01/04/19 00:00,"L033","Event 332803375","INACTIVE",5000611,-10381460.9462,5606474.4496,30.44442,-97.661205,19/02/19 14:46
1000612," "," ","L033",20612,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",22/08/18 00:00,2013,01/04/19 00:00,"L033","Event 1137354497","INACTIVE",5000612,-10381460.9462,5606474.4496,30.44442,-97.661205,19/02/19 14:46
1000613," "," ","L033",20613,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",08/09/18 00:00,2013,01/04/19 00:00,"L033","Event 1348549981","INACTIVE",5000613,-10381460.9462,5606474.4496,30.44442,-97.661205,19/02/19 14:46
1000614," "," ","L033",20614,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",06/09/18 00:00,2013,01/04/19 00:00,"L033","Event 397829400","INACTIVE",5000614,-10381460.9462,5606474.4496,30.44442,-97.661205,19/02/19 14:46
1000623," "," ","L033",20623,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",26/08/18 00:00,2013,01/04/19 00:00,"L033","Event 1383435724","INACTIVE",5000623,-10381460.9462,5606474.4496,30.44442,-97.661205,19/02/19 14:46
1000630,"PRAIRIE STAR LN",78664,"L033",20630,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",27/09/18 00:00,2013,01/04/19 00:00,"L033","Event 1010110083","INACTIVE",5000630,-10381173.5445,5619768.1761,30.52894,-97.658625,19/02/19 14:46
1000639,"BAYLAND ST",78664,"L033",20639,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",20/05/18 00:00,2013,01/04/19 00:00,"L033","Event 1660534593","INACTIVE",5000639,-10380970.1185,5619116.39,30.5248,-97.656795,19/02/19 14:46
1000640,"BAYLAND ST",78664,"L033",20640,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",06/09/18 00:00,2013,01/04/19 00:00,"L033","Event 1156553169","INACTIVE",5000640,-10380970.1185,5619116.39,30.5248,-97.656795,19/02/19 14:46
1000663,"WAYNE DR",78664,"L033",20663,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",22/04/18 00:00,2013,01/04/19 00:00,"L033","Event 1676116222","INACTIVE",5000663,-10382459.6878,5619269.8686,30.52578,-97.670175,19/02/19 14:46
1000664,"WAYNE DR",78664,"L033",20664,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",06/10/18 00:00,2013,01/04/19 00:00,"L033","Event 549716826","INACTIVE",5000664,-10382459.6878,5619269.8686,30.52578,-97.670175,19/02/19 14:46
1000665,"GOODSON CT",78664,"L033",20665,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",27/06/18 00:00,2013,01/04/19 00:00,"L033","Event 1105365267","INACTIVE",5000665,-10381424.4466,5619341.4734,30.52623,-97.660875,19/02/19 14:46
1000666,"GOODSON CT",78664,"L033",20666,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",07/07/18 00:00,2013,01/04/19 00:00,"L033","Event 686464585","INACTIVE",5000666,-10381424.4466,5619341.4734,30.52623,-97.660875,19/02/19 14:46
1000670,"GOODSON CT",78664,"L033",20670,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",08/07/18 00:00,2013,01/04/19 00:00,"L033","Event 1123257544","INACTIVE",5000670,-10381424.4466,5619341.4734,30.52623,-97.660875,19/02/19 14:46
1000677,"E MESA PARK DR",78664,"L033",20677,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",21/07/18 00:00,2013,01/04/19 00:00,"L033","Event 1621268238","INACTIVE",5000677,-10381619.6924,5618448.3221,30.52056,-97.662635,19/02/19 14:46
1000708,"S KENNEY FORT BLVD",78665,"L033",20708,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",21/04/18 00:00,2013,01/04/19 00:00,"L033","Event 801387990","INACTIVE",5000708,-10379006.5732,5618541.1034,30.52115,-97.639155,19/02/19 14:46
1000709,"S KENNEY FORT BLVD",78665,"L033",20709,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",09/05/18 00:00,2013,01/04/19 00:00,"L033","Event 869400235","INACTIVE",5000709,-10379006.5732,5618541.1034,30.52115,-97.639155,19/02/19 14:46
1000710,"E PALM VALLEY BLVD",78665,"L033",20710,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",05/05/18 00:00,2013,01/04/19 00:00,"L033","Event 731263293","INACTIVE",5000710,-10378936.1862,5618737.8514,30.5224,-97.638525,19/02/19 14:46
1000711,"E PALM VALLEY BLVD",78665,"L033",20711,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",20/09/18 00:00,2013,01/04/19 00:00,"L033","Event 1894343778","INACTIVE",5000711,-10378936.1862,5618737.8514,30.5224,-97.638525,19/02/19 14:46
1000713,"E PALM VALLEY BLVD",78665,"L033",20713,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",06/09/18 00:00,2013,01/04/19 00:00,"L033","Event 1219857720","INACTIVE",5000713,-10378936.1862,5618737.8514,30.5224,-97.638525,19/02/19 14:46
1000714,"E PALM VALLEY BLVD",78665,"L033",20714,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",17/04/18 00:00,2013,01/04/19 00:00,"L033","Event 1412406227","INACTIVE",5000714,-10378936.1862,5618737.8514,30.5224,-97.638525,19/02/19 14:46
1000715,"S KENNEY FORT BLVD",78665,"L033",20715,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",08/09/18 00:00,2013,01/04/19 00:00,"L033","Event 1202610145","INACTIVE",5000715,-10379060.4978,5618561.3271,30.52127,-97.639645,19/02/19 14:46
1000717,"COLLINGWOOD DR",78665,"L033",20717,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",08/09/18 00:00,2013,01/04/19 00:00,"L033","Event 1838845496","INACTIVE",5000717,-10378071.8035,5618045.9081,30.518,-97.630765,19/02/19 14:46
1000718,"COLLINGWOOD DR",78665,"L033",20718,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",19/08/18 00:00,2013,01/04/19 00:00,"L033","Event 1639006339","INACTIVE",5000718,-10378071.8035,5618045.9081,30.518,-97.630765,19/02/19 14:46
1000752,"RAINTREE PATH",78664,"L033",20752,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",22/06/18 00:00,2013,01/04/19 00:00,"L033","Event 2040023582","INACTIVE",5000752,-10380203.8,5616867.5015,30.51051,-97.649915,19/02/19 14:46
1000753,"RAINTREE PATH",78664,"L033",20753,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",01/07/18 00:00,2013,01/04/19 00:00,"L033","Event 376971735","INACTIVE",5000753,-10380203.8,5616867.5015,30.51051,-97.649915,19/02/19 14:46
1000757,"WISTERIA WAY",78664,"L033",20757,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",25/06/18 00:00,2013,01/04/19 00:00,"L033","Event 538421619","INACTIVE",5000757,-10380099.2407,5616789.9041,30.51002,-97.648975,19/02/19 14:46
1000781,"SUGAR BERRY CV",78664,"L033",20781,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",10/09/18 00:00,2013,01/04/19 00:00,"L033","Event 608250257","INACTIVE",5000781,-10380314.0122,5617357.3139,30.51362,-97.650905,19/02/19 14:46
1000818,"RAINTREE PATH",78664,"L033",20818,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",21/04/18 00:00,2013,01/04/19 00:00,"L033","Event 1551671524","INACTIVE",5000818,-10380273.0605,5616706.0195,30.50948,-97.650535,19/02/19 14:46
1000822,"ALLEY ALY",78664,"L033",20822,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",22/07/18 00:00,2013,01/04/19 00:00,"L033","Event 2028696192","INACTIVE",5000822,-10380928.9305,5615716.1817,30.50319,-97.656425,19/02/19 14:46
1000824,"CIRCLE AVE",78664,"L033",20824,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",04/10/18 00:00,2013,01/04/19 00:00,"L033","Event 198140121","INACTIVE",5000824,-10382757.751,5617455.7956,30.51425,-97.672855,19/02/19 14:46
1000825,"CIRCLE AVE",78664,"L033",20825,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",30/01/18 00:00,2013,01/04/19 00:00,"L033","Event 209755558","INACTIVE",5000825,-10382757.751,5617455.7956,30.51425,-97.672855,19/02/19 14:46
1000832,"FANNIN AVE",78664,"L033",20832,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",09/07/18 00:00,2013,01/04/19 00:00,"L033","Event 732309877","INACTIVE",5000832,-10383397.5883,5617418.6789,30.51401,-97.678605,19/02/19 14:46
1000833,"FANNIN AVE",78664,"L033",20833,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",09/07/18 00:00,2013,01/04/19 00:00,"L033","Event 1020177197","INACTIVE",5000833,-10383397.5883,5617418.6789,30.51401,-97.678605,19/02/19 14:46
1000834,"FANNIN AVE",78664,"L033",20834,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",09/07/18 00:00,2013,01/04/19 00:00,"L033","Event 1222408211","INACTIVE",5000834,-10383397.5883,5617418.6789,30.51401,-97.678605,19/02/19 14:46
1000835,"FANNIN AVE",78664,"L033",20835,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",09/07/18 00:00,2013,01/04/19 00:00,"L033","Event 862734797","INACTIVE",5000835,-10383397.5883,5617418.6789,30.51401,-97.678605,19/02/19 14:46
1000836,"FANNIN AVE",78664,"L033",20836,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",09/07/18 00:00,2013,01/04/19 00:00,"L033","Event 1421986120","INACTIVE",5000836,-10383397.5883,5617418.6789,30.51401,-97.678605,19/02/19 14:46
1000837,"FANNIN AVE",78664,"L033",20837,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",09/07/18 00:00,2013,01/04/19 00:00,"L033","Event 472015505","INACTIVE",5000837,-10383397.5883,5617418.6789,30.51401,-97.678605,19/02/19 14:46
1000838,"FANNIN AVE",78664,"L033",20838,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",06/08/18 00:00,2013,01/04/19 00:00,"L033","Event 268185823","INACTIVE",5000838,-10383397.5883,5617418.6789,30.51401,-97.678605,19/02/19 14:46
1000839,"FANNIN AVE",78664,"L033",20839,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",06/08/18 00:00,2013,01/04/19 00:00,"L033","Event 951090865","INACTIVE",5000839,-10383397.5883,5617418.6789,30.51401,-97.678605,19/02/19 14:46
1000840,"FANNIN AVE",78664,"L033",20840,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",06/08/18 00:00,2013,01/04/19 00:00,"L033","Event 1980383028","INACTIVE",5000840,-10383397.5883,5617418.6789,30.51401,-97.678605,19/02/19 14:46
1000841,"FANNIN AVE",78664,"L033",20841,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",06/08/18 00:00,2013,01/04/19 00:00,"L033","Event 979657117","INACTIVE",5000841,-10383397.5883,5617418.6789,30.51401,-97.678605,19/02/19 14:46
1000842,"FANNIN AVE",78664,"L033",20842,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",06/08/18 00:00,2013,01/04/19 00:00,"L033","Event 115236223","INACTIVE",5000842,-10383397.5883,5617418.6789,30.51401,-97.678605,19/02/19 14:46
1000843,"FANNIN AVE",78664,"L033",20843,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",06/08/18 00:00,2013,01/04/19 00:00,"L033","Event 1845171254","INACTIVE",5000843,-10383397.5883,5617418.6789,30.51401,-97.678605,19/02/19 14:46
1000844,"FANNIN AVE",78664,"L033",20844,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",06/08/18 00:00,2013,01/04/19 00:00,"L033","Event 119216727","INACTIVE",5000844,-10383397.5883,5617418.6789,30.51401,-97.678605,19/02/19 14:46
1000845,"FANNIN AVE",78664,"L033",20845,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",06/08/18 00:00,2013,01/04/19 00:00,"L033","Event 1622080569","INACTIVE",5000845,-10383397.5883,5617418.6789,30.51401,-97.678605,19/02/19 14:46
1000846,"FANNIN AVE",78664,"L033",20846,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",09/07/18 00:00,2013,01/04/19 00:00,"L033","Event 677404752","INACTIVE",5000846,-10383397.5883,5617418.6789,30.51401,-97.678605,19/02/19 14:46
1000847,"FANNIN AVE",78664,"L033",20847,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",09/07/18 00:00,2013,01/04/19 00:00,"L033","Event 2125789881","INACTIVE",5000847,-10383397.5883,5617418.6789,30.51401,-97.678605,19/02/19 14:46
1000848,"FANNIN AVE",78664,"L033",20848,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",09/07/18 00:00,2013,01/04/19 00:00,"L033","Event 2059506189","INACTIVE",5000848,-10383397.5883,5617418.6789,30.51401,-97.678605,19/02/19 14:46
1000849,"FANNIN AVE",78664,"L033",20849,"INACTIVE","BEER-TEMP ON-SALE","DONE",04/01/2018,"12:00 AM",04/01/2019,"12:00 AM",09/07/18 00:00,2013,01/04/19 00:00,"L033","Event 2058267124","INACTIVE",5000849,-10383397.5883,5617418.6789,30.51401,-97.678605,19/02/19 14:46
